file_path	download_url	player_name	dob	position	draft_team	hand	height	weight	games_played	wins	losses	ties_ot_losses	minutes	shootouts	gaa	save_percentage	goals	assists	points	plus_minus	point_shares	penalty_minutes	shots_on_goal	game_winning_goals	title	full_name	birthplace	career_start	career_end	draft	draft_year	draft_team	current_league	national_team	current_team	nationality	date_of_birth	sex
./scraped/players/caldwry01.html	https://www.hockey-reference.com/players/c/caldwry01.html	Ryan Caldwell	June 15, 1981	D	NY Islanders	Left	188.0	78.0	4.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-2.0	-0.1	4.0	3.0	0.0														
./scraped/players/callary01.html	https://www.hockey-reference.com/players/c/callary01.html	Ryan Callahan	March 21, 1985	RW	NY Rangers	Right	178.0	84.0	757.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	186.0	200.0	386.0	5.0	41.3	428.0	1843.0	36.0	Ryan Callahan	Ryan Callahan	, New York	2006.0	2019.0	127th overall	2004	New York Rangers	National Hockey League	USA		American		
./scraped/players/carpery01.html	https://www.hockey-reference.com/players/c/carpery01.html	Ryan Carpenter	January 18, 1991	C		Right	185.0	89.0	392.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.0	52.0	84.0	-48.0	2.3	122.0	480.0	4.0	Ryan Carpenter	Ryan Michael Carpenter	Oviedo, Florida, U.S.	2014.0		Undrafted			American Hockey League		San Diego Gulls			
./scraped/players/cartery01.html	https://www.hockey-reference.com/players/c/cartery01.html	Ryan Carter	August 3, 1983	LW		Left	185.0	92.0	473.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.0	52.0	93.0	-21.0	6.1	444.0	488.0	6.0	Ryan Carter	Ryan Michael Carter	, Minnesota	2006.0	2017.0	Undrafted				USA		American		
./scraped/players/cheslry01.html	https://www.hockey-reference.com/players/c/cheslry01.html	Ryan Chesley	February 27, 2004	D	Washington	Right	183.0	88.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Ryan Chesley	Ryan Chesley	Mahtomedi, Minnesota, U.S.	2025.0		37th overall	2022	Washington Capitals	National Hockey League	&lt;!--Senior caps only--&gt;	Washington Capitals	American		
./scraped/players/chrisry01.html	https://www.hockey-reference.com/players/c/chrisry01.html	Ryan Christie	July 3, 1978	LW	Dallas	Left	190.0	90.0	7.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-2.0	-0.1	0.0	1.0	0.0	Ryan Christie (ice hockey)	Ryan Christie	, Ontario	1998.0	2014.0	112th overall	1996	Dallas Stars				Canadian		
./scraped/players/mcgilry01.html	https://www.hockey-reference.com/players/m/mcgilry01.html	Ryan Clifford McGill	February 28, 1969	D	Chicago	Right	188.0	95.0	151.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.0	15.0	19.0	1.0	5.0	391.0	144.0	0.0	Ryan McGill	Ryan Clifford McGill	, Alberta	1989.0	1995.0	29th overall	1987	Chicago Blackhawks				Canadian		
./scraped/players/colliry01.html	https://www.hockey-reference.com/players/c/colliry01.html	Ryan Collins	May 6, 1996	D	Columbus	Right	196.0	96.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/conmyry01.html	https://www.hockey-reference.com/players/c/conmyry01.html	Ryan Conmy	October 23, 2004	RW	Los Angeles	Right	178.0	85.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/craigry01.html	https://www.hockey-reference.com/players/c/craigry01.html	Ryan Craig	January 6, 1982	C	Tampa Bay	Left	185.0	97.0	198.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.0	31.0	63.0	-29.0	3.9	148.0	301.0	2.0	Ryan Craig	Ryan F. Craig	Abbotsford, British Columbia, Canada	2003.0	2017.0	255th overall	2002	Tampa Bay Lightning				Canadian		
./scraped/players/culkiry01.html	https://www.hockey-reference.com/players/c/culkiry01.html	Ryan Culkin	December 15, 1993	D	Calgary	Left	188.0	91.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/daniery01.html	https://www.hockey-reference.com/players/d/daniery01.html	Ryan Daniels	June 22, 1988	G	Ottawa		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/obyrnry01.html	https://www.hockey-reference.com/players/o/obyrnry01.html	Ryan David O'Byrne	July 19, 1984	D	Montreal	Right	196.0	106.0	308.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0	34.0	39.0	-19.0	8.4	369.0	164.0	1.0														
./scraped/players/donalry01.html	https://www.hockey-reference.com/players/d/donalry01.html	Ryan Donally	February 4, 1985	LW	Calgary		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/donatry01.html	https://www.hockey-reference.com/players/d/donatry01.html	Ryan Donato	April 9, 1996	C	Boston	Left	183.0	86.0	489.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.0	120.0	230.0	-43.0	22.2	187.0	989.0	8.0	Ryan Donato	Ryan Donato	Scituate, Massachusetts, U.S.	2018.0		56th overall	2014	Boston Bruins	National Hockey League	USA	Chicago Blackhawks	American		
./scraped/players/dzingry01.html	https://www.hockey-reference.com/players/d/dzingry01.html	Ryan Dzingel	March 9, 1992	C	Ottawa	Left	183.0	86.0	404.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.0	101.0	188.0	-22.0	17.7	191.0	619.0	10.0	Ryan Dzingel	Ryan Michael Dzingel	Wheaton, Illinois, U.S.	2014.0		204th overall	2011	Ottawa Senators	&lt;!--American Hockey League		Free agent	American		
./scraped/players/ellisry01.html	https://www.hockey-reference.com/players/e/ellisry01.html	Ryan Ellis	January 3, 1991	D	Nashville	Right	178.0	81.0	566.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.0	199.0	275.0	116.0	57.4	189.0	1069.0	16.0	Ryan Ellis	Ryan James Ellis	, Ontario	2012.0		11th overall	2009	Nashville Predators	National Hockey League	CAN	San Jose Sharks	Canadian		
./scraped/players/fantiry01.html	https://www.hockey-reference.com/players/f/fantiry01.html	Ryan Fanti	October 3, 1999	G		Left	190.0	86.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Ryan Fanti	Ryan Fanti	Thunder Bay, Canada	2022.0		Undrafted			National Hockey League		Tampa Bay Lightning	Canadian		
./scraped/players/fitzgry01.html	https://www.hockey-reference.com/players/f/fitzgry01.html	Ryan Fitzgerald	October 19, 1994	C	Boston	Left	175.0	78.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/flinnry01.html	https://www.hockey-reference.com/players/f/flinnry01.html	Ryan Flinn	April 20, 1980	LW	New Jersey	Left	196.0	112.0	31.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	0.0	1.0	0.0	0.0	84.0	15.0	0.0	Ryan Flinn (ice hockey)	Ryan Flinn	, Nova Scotia	2001.0	2010.0	143rd overall	1998	New Jersey Devils				Canadian		
./scraped/players/flynnry01.html	https://www.hockey-reference.com/players/f/flynnry01.html	Ryan Flynn	March 22, 1988	RW	Nashville		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Ryan Flynn (ice hockey)	Ryan Flynn	, Minnesota	2010.0	2014.0	176th overall	2006	Nashville Predators				American		
./scraped/players/francry01.html	https://www.hockey-reference.com/players/f/francry01.html	Ryan Francis	December 2, 2001	RW	Calgary	Right	175.0	77.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/garbury01.html	https://www.hockey-reference.com/players/g/garbury01.html	Ryan Garbutt	August 12, 1985	C		Left	183.0	88.0	305.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.0	48.0	87.0	-13.0	7.4	283.0	556.0	8.0	Ryan Garbutt	Ryan Jonathan Garbutt	, Manitoba	2009.0	2019.0	Undrafted						Canadian		
./scraped/players/garlory01.html	https://www.hockey-reference.com/players/g/garlory01.html	Ryan Garlock	April 24, 1986	C	Chicago		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Ryan Garlock	Ryan Garlock	, Ontario	2006.0	2014.0	45th overall	2004	Chicago Blackhawks				Canadian		
./scraped/players/getzlry01.html	https://www.hockey-reference.com/players/g/getzlry01.html	Ryan Getzlaf	May 10, 1985	C	Anaheim	Right	193.0	99.0	1157.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	282.0	737.0	1019.0	102.0	106.5	960.0	2559.0	57.0	Ryan Getzlaf	Ryan Getzlaf	Regina, Saskatchewan, Canada	2005.0	2022.0	19th overall	2003	Anaheim Ducks		CAN		Canadian		
./scraped/players/gibbory01.html	https://www.hockey-reference.com/players/g/gibbory01.html	Ryan Gibbons	January 1, 1985	RW	Phoenix		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/gravery01.html	https://www.hockey-reference.com/players/g/gravery01.html	Ryan Graves	May 21, 1995	D	NY Rangers	Left	196.0	100.0	433.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.0	86.0	118.0	79.0	26.7	213.0	629.0	3.0	Ryan Graves (ice hockey)	Ryan Graves	Yarmouth, Nova Scotia, Canada	2015.0		110th overall	2013	New York Rangers	National Hockey League	CAN	Pittsburgh Penguins	Canadian		
./scraped/players/greenry01.html	https://www.hockey-reference.com/players/g/greenry01.html	Ryan Greene	October 21, 2003	C	Chicago	Right	185.0	78.0	8.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	0.0	1.0	1.0	0.1	2.0	2.0	0.0	Ryan Greene (ice hockey)	Ryan Greene	St. John's, Newfoundland and Labrador, Canada	2025.0		57th overall	2022	Chicago Blackhawks	National Hockey League		Chicago Blackhawks	Canadian		
./scraped/players/groppry01.html	https://www.hockey-reference.com/players/g/groppry01.html	Ryan Gropp	September 16, 1996	LW	NY Rangers	Left	190.0	84.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/haggery01.html	https://www.hockey-reference.com/players/h/haggery01.html	Ryan Haggerty	March 4, 1993	F		Right	183.0	91.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/hamilry01.html	https://www.hockey-reference.com/players/h/hamilry01.html	Ryan Hamilton	April 15, 1985	LW		Left	188.0	104.0	30.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	4.0	5.0	-10.0	-0.4	8.0	19.0	0.0	Ryan Hamilton (ice hockey)	Ryan Hamilton	Oshawa, Canada	2006.0	2018.0	Undrafted						Canadian		
./scraped/players/hartmry01.html	https://www.hockey-reference.com/players/h/hartmry01.html	Ryan Hartman	September 20, 1994	RW	Chicago	Right	183.0	89.0	650.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	141.0	165.0	306.0	54.0	30.4	652.0	1366.0	29.0	Ryan Hartman	Ryan Keyes Hartman	, South Carolina	2014.0		30th overall	2013	Chicago Blackhawks	National Hockey League	USA	Minnesota Wild	American		
./scraped/players/healery01.html	https://www.hockey-reference.com/players/h/healery01.html	Ryan Healey	May 19, 2004	D	Minnesota	Right	183.0	78.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/hegarry01.html	https://www.hockey-reference.com/players/h/hegarry01.html	Ryan Hegarty	May 16, 1990	D	Anaheim		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/hilliry01.html	https://www.hockey-reference.com/players/h/hilliry01.html	Ryan Hillier	January 25, 1988	LW	NY Rangers		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/hoferry01.html	https://www.hockey-reference.com/players/h/hoferry01.html	Ryan Hofer	May 10, 2002	RW	Washington	Left	190.0	83.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/hollwry01.html	https://www.hockey-reference.com/players/h/hollwry01.html	Ryan Hollweg	April 23, 1983	C	NY Rangers	Left	178.0	96.0	228.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0	9.0	14.0	-34.0	-2.5	349.0	166.0	0.0	Ryan Hollweg	Ryan Alexander Hollweg	, California	2005.0	2018.0	238th overall	2001	New York Rangers	Czech Extraliga		HC Škoda Plzeň			
./scraped/players/howsery01.html	https://www.hockey-reference.com/players/h/howsery01.html	Ryan Howse	July 6, 1991	LW	Calgary		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/huskary01.html	https://www.hockey-reference.com/players/h/huskary01.html	Ryan Huska	July 2, 1975	LW	Chicago	Left	188.0	87.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Ryan Huska	Ryan Huska	Cranbrook, British Columbia, Canada	1991.0	2000.0	76th overall	1993	Chicago Blackhawks		CAN		Canadian		
./scraped/players/jardiry01.html	https://www.hockey-reference.com/players/j/jardiry01.html	Ryan Jardine	March 15, 1980	LW	Florida	Left	183.0	95.0	8.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	2.0	2.0	0.0	0.1	2.0	6.0	0.0	Ryan Jardine	Ryan Jardine	Carleton Place, Canada	2000.0	2014.0	89th overall	1998	Florida Panthers				Canadian		
./scraped/players/johanry01.html	https://www.hockey-reference.com/players/j/johanry01.html	Ryan Johansen	July 31, 1992	C	Columbus	Right	190.0	98.0	905.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	202.0	376.0	578.0	-11.0	56.0	546.0	1676.0	37.0	Ryan Johansen	Ryan Johansen	Vancouver, Canada	2011.0		4th overall	2010	Columbus Blue Jackets	National Hockey League		Free agent	Canadian		
./scraped/players/johnsry01.html	https://www.hockey-reference.com/players/j/johnsry01.html	Ryan Johnson	July 24, 2001	D	Buffalo	Left	185.0	88.0	45.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	7.0	7.0	0.0	1.3	16.0	38.0	0.0	Ryan Johnson (ice hockey, born 2001)	Ryan Johnson	Irvine, California, U.S.	2023.0		31st overall	2019	Buffalo Sabres	National Hockey League		Buffalo Sabres	American		
./scraped/players/johnsry02.html	https://www.hockey-reference.com/players/j/johnsry02.html	Ryan Johnston	February 14, 1992	D		Right	178.0	81.0	10.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-2.0	-0.1	4.0	4.0	0.0	Ryan Johnston	Ryan Johnston	, Greater Sudbury	2015.0		Undrafted					Free Agent	Canadian		
./scraped/players/jonesry02.html	https://www.hockey-reference.com/players/j/jonesry02.html	Ryan Jones	May 26, 1996	D	Pittsburgh	Left	188.0	97.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/jordery01.html	https://www.hockey-reference.com/players/j/jordery01.html	Ryan Jorde	March 23, 1982	D	Buffalo		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/kellery01.html	https://www.hockey-reference.com/players/k/kellery01.html	Ryan Keller	January 6, 1984	C		Right	178.0	88.0	6.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-1.0	-0.1	0.0	5.0	0.0	Ryan Keller	Ryan Keller	Saskatoon, Canada	2005.0	2016.0	Undrafted								
./scraped/players/keslery01.html	https://www.hockey-reference.com/players/k/keslery01.html	Ryan Kesler	August 31, 1984	C	Vancouver	Right	188.0	93.0	1001.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	258.0	315.0	573.0	10.0	59.1	920.0	2276.0	38.0	Ryan Kesler	Ryan James Kesler	Livonia, Michigan, U.S.	2003.0	2019.0	23rd overall	2003	Vancouver Canucks		USA		American		
./scraped/players/kraftry01.html	https://www.hockey-reference.com/players/k/kraftry01.html	Ryan Kraft	November 7, 1975	C	San Jose	Left	175.0	82.0	7.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	2.0	0.1	0.0	1.0	0.0	Ryan Kraft	Ryan Kraft	Bottineau, North Dakota, U.S.	1998.0	2010.0	194th overall	1995	San Jose Sharks		USA		American		
./scraped/players/kuffnry01.html	https://www.hockey-reference.com/players/k/kuffnry01.html	Ryan Kuffner	June 12, 1996	LW		Left	185.0	88.0	10.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-4.0	-0.3	0.0	8.0	0.0	Ryan Kuffner	Ryan Patrick Kuffner	Ottawa, Canada	2019.0		Undrafted			&lt;!--Deutsche Eishockey Liga		Free agent	Canadian		
./scraped/players/kujawry01.html	https://www.hockey-reference.com/players/k/kujawry01.html	Ryan Kujawinski	March 30, 1995	C	New Jersey	Left	188.0	92.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/hughery01.html	https://www.hockey-reference.com/players/h/hughery01.html	Ryan Laine Hughes	January 17, 1972	C	Quebec	Left	188.0	88.0	3.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	-0.1	0.0	2.0	0.0														
./scraped/players/lannory01.html	https://www.hockey-reference.com/players/l/lannory01.html	Ryan Lannon	December 14, 1982	D	Pittsburgh		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Ryan Lannon	Ryan Lannon	Grafton, Massachusetts, U.S.	2005.0		239th overall	2002	Pittsburgh Penguins	Finnish Elite League		Vaasan Sport	American		
./scraped/players/leonary01.html	https://www.hockey-reference.com/players/l/leonary01.html	Ryan Leonard	January 21, 2005	RW	Washington	Right	185.0	92.0	14.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	0.0	2.0	-3.0	-0.1	13.0	27.0	1.0	Ryan Leonard (ice hockey)	Ryan Leonard	Amherst, Massachusetts, U.S.	2025.0		8th overall	2023	Washington Capitals	National Hockey League	USA	Washington Capitals	American		
./scraped/players/lindgry01.html	https://www.hockey-reference.com/players/l/lindgry01.html	Ryan Lindgren	February 11, 1998	D	Boston	Left	183.0	87.0	406.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.0	88.0	102.0	99.0	25.5	259.0	405.0	2.0	Ryan Lindgren	Ryan Lindgren	Minneapolis, U.S.	2018.0		49th overall	2016	Boston Bruins	National Hockey League		Seattle Kraken	American		
./scraped/players/lohinry01.html	https://www.hockey-reference.com/players/l/lohinry01.html	Ryan Lohin	June 26, 1996	C	Tampa Bay	Left	183.0	86.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/lombery01.html	https://www.hockey-reference.com/players/l/lombery01.html	Ryan Lomberg	December 9, 1994	LW		Left	175.0	83.0	343.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.0	32.0	63.0	-6.0	2.9	426.0	416.0	4.0	Ryan Lomberg	Ryan Lomberg	Richmond Hill, Ontario, Canada	2015.0		Undrafted			National Hockey League		Calgary Flames	Canadian		
./scraped/players/macinry01.html	https://www.hockey-reference.com/players/m/macinry01.html	Ryan MacInnis	February 14, 1996	C	Arizona	Left	193.0	91.0	27.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	-2.0	-0.4	0.0	29.0	0.0	Ryan MacInnis	Ryan MacInnis	St. Louis, U.S.	2016.0		43rd overall	2014	Arizona Coyotes	Deutsche Eishockey Liga		Kölner Haie	forward		
./scraped/players/macmury01.html	https://www.hockey-reference.com/players/m/macmury01.html	Ryan MacMurchy	April 27, 1983	RW	St. Louis		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Ryan MacMurchy	Ryan MacMurchy	Regina, Saskatchewan, Canada	2006.0	2019.0	284th overall	2002	St. Louis Blues				Canadian		
./scraped/players/macphry01.html	https://www.hockey-reference.com/players/m/macphry01.html	Ryan Macpherson	March 2, 2005	C	Philadelphia	Left	183.0	79.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/makiry01.html	https://www.hockey-reference.com/players/m/makiry01.html	Ryan Maki	April 23, 1985	RW	Nashville		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Ryan Maki	Ryan Maki	Medford, New Jersey, U.S.	2007.0	2012.0	176th overall	2005	Nashville Predators				American		
./scraped/players/malonry01.html	https://www.hockey-reference.com/players/m/malonry01.html	Ryan Malone	December 1, 1979	LW	Pittsburgh	Left	193.0	99.0	647.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	179.0	191.0	370.0	-59.0	36.0	693.0	1303.0	25.0	Ryan Malone	Ryan Gregory Malone	Pittsburgh, U.S.	2003.0		115th overall	1999	Pittsburgh Penguins		USA				
./scraped/players/manthry01.html	https://www.hockey-reference.com/players/m/manthry01.html	Ryan Mantha	June 18, 1996	D	NY Rangers	Right	196.0	103.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/martiry01.html	https://www.hockey-reference.com/players/m/martiry01.html	Ryan Martindale	October 27, 1991	C	Edmonton	Left	190.0	91.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Ryan Martindale	Ryan Martindale	, Ontario	2011.0	2018.0	61st overall	2010	Edmonton Oilers				Canadian		
./scraped/players/mastry01.html	https://www.hockey-reference.com/players/m/mastry01.html	Ryan Mast	January 14, 2003	D	Boston	Right	196.0	100.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/mcdonry01.html	https://www.hockey-reference.com/players/m/mcdonry01.html	Ryan McDonagh	June 13, 1989	D	Montreal	Left	185.0	97.0	1012.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.0	340.0	421.0	288.0	93.5	379.0	1520.0	15.0	Ryan McDonagh	Ryan Patrick McDonagh	, Minnesota	2010.0		12th overall	2007	Montreal Canadiens	National Hockey League	USA	Tampa Bay Lightning	American		
./scraped/players/mcginry01.html	https://www.hockey-reference.com/players/m/mcginry01.html	Ryan McGinnis	March 3, 1987	D	Los Angeles		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/mcleory01.html	https://www.hockey-reference.com/players/m/mcleory01.html	Ryan McLeod	September 21, 1999	C	Edmonton	Left	190.0	92.0	299.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.0	76.0	128.0	20.0	10.6	56.0	368.0	6.0	Ryan McLeod	Ryan McLeod	Mississauga, Canada	2019.0		40th overall	2018	Edmonton Oilers	National Hockey League		Buffalo Sabres	Canadian		
./scraped/players/mcclery01.html	https://www.hockey-reference.com/players/m/mcclery01.html	Ryan Mccleary	September 9, 2003	D	Pittsburgh	Right	190.0	86.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/mcgrery01.html	https://www.hockey-reference.com/players/m/mcgrery01.html	Ryan Mcgregor	January 29, 1999	C	Toronto	Left	183.0	76.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/merklry01.html	https://www.hockey-reference.com/players/m/merklry01.html	Ryan Merkley	August 14, 2000	D	San Jose	Right	180.0	84.0	39.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	5.0	6.0	-10.0	0.9	8.0	36.0	0.0	Ryan Merkley (ice hockey)	Ryan Merkley	Oakville, Ontario, Canada	2019.0		21st overall	2018	San Jose Sharks			Free agent	Canadian		
./scraped/players/millery02.html	https://www.hockey-reference.com/players/m/millery02.html	Ryan Miller	July 17, 1980	G	Buffalo	Left	188.0	76.0	796.0	391.0	289.0	88.0	46144.0	44.0	2.64	0.914	NaN	NaN	NaN	NaN	151.7	NaN	NaN	NaN	Ryan Miller	Ryan Dean Miller	East Lansing, Michigan, U.S.	2002.0	2021.0	138th overall	1999	Buffalo Sabres		USA		American		
./scraped/players/mollery01.html	https://www.hockey-reference.com/players/m/mollery01.html	Ryan Molle	January 29, 1989	D	New Jersey		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/mulhery01.html	https://www.hockey-reference.com/players/m/mulhery01.html	Ryan Mulhern	January 11, 1973	C	Calgary	Right	185.0	91.0	3.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	-0.1	0.0	1.0	0.0	Ryan Mulhern	Ryan Patrick Mulhern	Philadelphia, U.S.	1996.0	2000.0	174th overall	1992	Calgary Flames				American		
./scraped/players/muncery01.html	https://www.hockey-reference.com/players/m/muncery01.html	Ryan Munce	April 16, 1985	G	Los Angeles		NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN														
./scraped/players/murphry01.html	https://www.hockey-reference.com/players/m/murphry01.html	Ryan Murphy	March 31, 1993	D	Carolina	Right	180.0	82.0	175.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.0	35.0	43.0	-27.0	7.2	54.0	239.0	1.0	Ryan Murphy (ice hockey, born 1993)	Ryan Murphy	, Ontario	2013.0		12th overall	2011	Carolina Hurricanes	ICE Hockey League		EC Red Bull Salzburg	Canadian		
./scraped/players/murrary01.html	https://www.hockey-reference.com/players/m/murrary01.html	Ryan Murray	September 27, 1993	D	Columbus	Left	185.0	93.0	445.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.0	116.0	131.0	9.0	23.4	118.0	412.0	0.0	Ryan Murray	Ryan James Murray	, Saskatchewan	2013.0		2nd overall	2012	Columbus Blue Jackets	National Hockey League	CAN	Free agent	Canadian		
