file_path	download_url	player_name	dob	position	draft_team	hand	height	weight	games_played	wins	losses	ties_ot_losses	minutes	shootouts	gaa	save_percentage	goals	assists	points	plus_minus	point_shares	penalty_minutes	shots_on_goal	game_winning_goals
./scraped/players/stranma01.html	https://www.hockey-reference.com/players/s/stranma01.html	Matej Stransky	July 11, 1993	RW	Dallas	Right	190.0	87.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/stratgo01.html	https://www.hockey-reference.com/players/s/stratgo01.html	Gordon Lynn Strate	May 28, 1935	D		Left	185.0	86.0	62.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	2.2	34.0	NaN	0.0
./scraped/players/stratan01.html	https://www.hockey-reference.com/players/s/stratan01.html	Andrew Strathmann	February 27, 2005	D	Columbus	Left	180.0	84.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/stratar01.html	https://www.hockey-reference.com/players/s/stratar01.html	Arthur Stratton	October 8, 1935	C		Left	180.0	77.0	95.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.0	33.0	51.0	-19.0	3.4	24.0	161.0	2.0
./scraped/players/strbama01.html	https://www.hockey-reference.com/players/s/strbama01.html	Martin Å	January 15, 1975	D	Los Angeles	Left	190.0	95.0	49.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0	11.0	16.0	-10.0	2.3	46.0	54.0	1.0
./scraped/players/strbama02.html	https://www.hockey-reference.com/players/s/strbama02.html	Maxim Strbak	April 13, 2005	D	Buffalo	Right	188.0	92.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/streebe01.html	https://www.hockey-reference.com/players/s/streebe01.html	Ben Street	February 13, 1987	C		Left	180.0	90.0	59.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0	6.0	9.0	-6.0	0.0	10.0	73.0	0.0
./scraped/players/streima01.html	https://www.hockey-reference.com/players/s/streima01.html	Mark Streit	December 11, 1977	D	Montreal	Left	180.0	84.0	786.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.0	338.0	434.0	-73.0	67.3	374.0	1380.0	14.0
./scraped/players/strinbe01.html	https://www.hockey-reference.com/players/s/strinbe01.html	Ben Strinden	June 4, 2002	C	Nashville	Right	183.0	87.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/strobar01.html	https://www.hockey-reference.com/players/s/strobar01.html	Arthur George Strobel	November 28, 1922	LW		Left	168.0	72.0	7.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	-0.4	0.0	NaN	0.0
./scraped/players/stromdy01.html	https://www.hockey-reference.com/players/s/stromdy01.html	Dylan Strome	March 7, 1997	C	Arizona	Left	193.0	90.0	524.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	148.0	244.0	392.0	-41.0	37.5	168.0	961.0	18.0
./scraped/players/stromma01.html	https://www.hockey-reference.com/players/s/stromma01.html	Matthew Strome	January 6, 1999	LW	Philadelphia	Left	196.0	94.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/stromry01.html	https://www.hockey-reference.com/players/s/stromry01.html	Ryan Strome	July 11, 1993	C	NY Islanders	Right	185.0	87.0	864.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	166.0	314.0	480.0	-13.0	41.7	611.0	1612.0	24.0
./scraped/players/stromwi01.html	https://www.hockey-reference.com/players/s/stromwi01.html	William Stromgren	June 7, 2003	LW	Calgary	Left	190.0	79.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/stromma02.html	https://www.hockey-reference.com/players/s/stromma02.html	Malte Stromwall	August 24, 1994	RW		Right	183.0	86.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/stronke01.html	https://www.hockey-reference.com/players/s/stronke01.html	Kenneth Strong	May 9, 1963	LW	Philadelphia	Left	180.0	83.0	15.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	2.0	4.0	-3.0	0.0	6.0	24.0	0.0
./scraped/players/strosga01.html	https://www.hockey-reference.com/players/s/strosga01.html	William Garret Stroshein	April 4, 1980	RW		Right	201.0	111.0	3.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-1.0	-0.1	14.0	2.0	0.0
./scraped/players/strubja01.html	https://www.hockey-reference.com/players/s/strubja01.html	Jayden Struble	September 8, 2001	D	Montreal	Left	183.0	93.0	114.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.0	19.0	24.0	0.0	4.3	109.0	94.0	0.0
./scraped/players/strucda01.html	https://www.hockey-reference.com/players/s/strucda01.html	David Struch	February 11, 1971	C	Calgary	Left	178.0	81.0	4.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-2.0	-0.2	4.0	3.0	0.0
./scraped/players/strudja01.html	https://www.hockey-reference.com/players/s/strudja01.html	Jason Strudwick	July 17, 1975	D	NY Islanders	Left	193.0	102.0	674.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.0	42.0	55.0	-82.0	9.6	811.0	251.0	2.0
./scraped/players/strueto01.html	https://www.hockey-reference.com/players/s/strueto01.html	Todd Kenneth Strueby	June 15, 1963	LW	Edmonton	Left	185.0	83.0	5.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	0.0	-0.1	2.0	3.0	0.0
./scraped/players/stuarbi01.html	https://www.hockey-reference.com/players/s/stuarbi01.html	William Roxborough Stuart	February 1, 1900	D		Left	180.0	86.0	195.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.0	19.0	49.0	NaN	16.2	155.0	NaN	6.0
./scraped/players/stuarbr02.html	https://www.hockey-reference.com/players/s/stuarbr02.html	Bradley William Stuart	November 6, 1979	D	San Jose	Left	188.0	97.0	1056.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.0	255.0	335.0	8.0	66.0	565.0	1546.0	21.0
./scraped/players/stuarbr01.html	https://www.hockey-reference.com/players/s/stuarbr01.html	C. Bruce Stuart	""	C		Left	188.0	81.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/stuarco01.html	https://www.hockey-reference.com/players/s/stuarco01.html	Colin Stuart	July 8, 1982	LW	Atlanta	Left	188.0	92.0	56.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.0	5.0	13.0	3.0	1.1	26.0	78.0	1.0
./scraped/players/stuarhe01.html	https://www.hockey-reference.com/players/s/stuarhe01.html	Herbert Neville Stuart	March 30, 1899	G		Left	168.0	79.0	3.0	1.0	2.0	0.0	180.0	0.0	1.67	NaN	NaN	NaN	NaN	NaN	0.6	NaN	NaN	NaN
./scraped/players/stuarho01.html	https://www.hockey-reference.com/players/s/stuarho01.html	Hod Stuart	""	D		""	183.0	86.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/stuarma01.html	https://www.hockey-reference.com/players/s/stuarma01.html	Mark Daniel Stuart	April 27, 1984	D	Boston	Left	188.0	97.0	673.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.0	67.0	93.0	43.0	25.0	722.0	515.0	6.0
./scraped/players/stuarmi01.html	https://www.hockey-reference.com/players/s/stuarmi01.html	Mike Stuart	August 31, 1980	D	Nashville	Right	183.0	90.0	3.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
./scraped/players/stuckro01.html	https://www.hockey-reference.com/players/s/stuckro01.html	Robbie Stucker	September 30, 1998	D	Columbus	Right	190.0	80.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/studema01.html	https://www.hockey-reference.com/players/s/studema01.html	MariÃ	October 28, 1998	RW	New Jersey	Left	185.0	86.0	46.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.0	3.0	6.0	-11.0	-0.3	12.0	54.0	0.0
./scraped/players/studnja01.html	https://www.hockey-reference.com/players/s/studnja01.html	Jack Studnicka	February 18, 1999	C	Boston	Right	185.0	84.0	107.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0	10.0	16.0	-30.0	-0.9	28.0	137.0	1.0
./scraped/players/stukeja01.html	https://www.hockey-reference.com/players/s/stukeja01.html	Jakob Stukel	March 6, 1997	LW	Vancouver	Left	180.0	82.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/stumpjo01.html	https://www.hockey-reference.com/players/s/stumpjo01.html	Jozef StÃ	July 20, 1972	C	Boston	Right	190.0	100.0	957.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	196.0	481.0	677.0	47.0	60.2	245.0	1557.0	33.0
./scraped/players/stumpbo01.html	https://www.hockey-reference.com/players/s/stumpbo01.html	Robert Stumpf	April 25, 1953	RW	Philadelphia	Right	185.0	88.0	10.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	1.0	2.0	-2.0	-0.1	20.0	9.0	0.0
./scraped/players/sturgpe01.html	https://www.hockey-reference.com/players/s/sturgpe01.html	Peter Alexander Sturgeon	February 12, 1954	LW	Boston	Left	188.0	89.0	6.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	0.0	-0.1	2.0	5.0	0.0
./scraped/players/sturmma01.html	https://www.hockey-reference.com/players/s/sturmma01.html	Marco Johann Sturm	September 8, 1978	LW	San Jose	Left	183.0	88.0	938.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	242.0	245.0	487.0	59.0	54.0	446.0	2074.0	43.0
./scraped/players/sturmni01.html	https://www.hockey-reference.com/players/s/sturmni01.html	Nico Sturm	May 3, 1995	C		Left	190.0	94.0	331.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.0	46.0	92.0	-39.0	5.5	86.0	421.0	4.0
./scraped/players/stutzmi01.html	https://www.hockey-reference.com/players/s/stutzmi01.html	Mike Stutzel	February 28, 1979	LW		Left	188.0	97.0	9.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-4.0	-0.3	0.0	3.0	0.0
./scraped/players/stuetti02.html	https://www.hockey-reference.com/players/s/stuetti02.html	Tim StÃ	January 15, 2002	LW	Ottawa	Left	183.0	84.0	373.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.0	213.0	330.0	-66.0	30.6	179.0	889.0	13.0
./scraped/players/subbajo01.html	https://www.hockey-reference.com/players/s/subbajo01.html	Jordan Subban	March 3, 1995	D	Vancouver	Right	175.0	82.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/subbama01.html	https://www.hockey-reference.com/players/s/subbama01.html	Malcolm Subban	December 21, 1993	G	Boston	Left	188.0	90.0	87.0	36.0	34.0	9.0	4804.0	3.0	3.1	0.898	NaN	NaN	NaN	NaN	10.7	NaN	NaN	NaN
./scraped/players/subbapk01.html	https://www.hockey-reference.com/players/s/subbapk01.html	P.K. Subban	May 13, 1989	D	Montreal	Right	183.0	95.0	834.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.0	352.0	467.0	5.0	83.3	905.0	1963.0	18.0
./scraped/players/suchani01.html	https://www.hockey-reference.com/players/s/suchani01.html	Nick Sucharski	November 15, 1987	LW	Columbus	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/suchyra01.html	https://www.hockey-reference.com/players/s/suchyra01.html	Radoslav SuchÃ	April 7, 1976	D		Left	188.0	92.0	451.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.0	58.0	71.0	23.0	18.4	104.0	281.0	2.0
./scraped/players/suderma01.html	https://www.hockey-reference.com/players/s/suderma01.html	Matt Suderman	January 27, 1983	D	Atlanta	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/suellco01.html	https://www.hockey-reference.com/players/s/suellco01.html	Colin Suellentrop	June 10, 1993	D	Philadelphia	""	185.0	88.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/frankcl01.html	https://www.hockey-reference.com/players/f/frankcl01.html	Clint Joseph Suess	March 17, 1994	LW	Winnipeg	Left	180.0	86.0	5.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-2.0	-0.1	4.0	0.0	0.0
./scraped/players/sugloal01.html	https://www.hockey-reference.com/players/s/sugloal01.html	Alexander Suglobov	January 15, 1982	RW	New Jersey	Left	183.0	90.0	18.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	0.0	1.0	-9.0	-0.4	4.0	24.0	0.0
./scraped/players/suikkka01.html	https://www.hockey-reference.com/players/s/suikkka01.html	Kai Suikkanen	June 29, 1959	RW		Left	188.0	92.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	-0.1	0.0	1.0	0.0
./scraped/players/sulakli01.html	https://www.hockey-reference.com/players/s/sulakli01.html	Libor Å	March 4, 1994	D		Left	188.0	93.0	6.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-4.0	-0.2	6.0	7.0	0.0
./scraped/players/sulkusa01.html	https://www.hockey-reference.com/players/s/sulkusa01.html	Santeri Sulku	June 13, 2004	LW	Philadelphia	Left	188.0	83.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sullido01.html	https://www.hockey-reference.com/players/s/sullido01.html	Simon Douglas Sulliman	August 29, 1959	RW	NY Rangers	Left	188.0	95.0	631.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	160.0	168.0	328.0	-142.0	15.2	175.0	1139.0	15.0
./scraped/players/sulliba01.html	https://www.hockey-reference.com/players/s/sulliba01.html	Barry Carter Sullivan	September 21, 1927	RW		Right	183.0	83.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.0	0.0	NaN	0.0
./scraped/players/sullibo01.html	https://www.hockey-reference.com/players/s/sullibo01.html	Robert James Sullivan	November 29, 1957	LW	NY Rangers	Left	183.0	95.0	62.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.0	19.0	37.0	-16.0	2.1	18.0	93.0	0.0
./scraped/players/sullibr01.html	https://www.hockey-reference.com/players/s/sullibr01.html	Brian Scott Sullivan	April 23, 1969	RW	New Jersey	Right	193.0	88.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	-1.0	0.0	0.0	2.0	0.0
./scraped/players/sullico01.html	https://www.hockey-reference.com/players/s/sullico01.html	Colin Sullivan	March 26, 1993	D	Montreal	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sullida02.html	https://www.hockey-reference.com/players/s/sullida02.html	Dale Sullivan	July 30, 1983	RW	Dallas	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sullida01.html	https://www.hockey-reference.com/players/s/sullida01.html	Daniel Sullivan	May 31, 1947	G		Left	173.0	70.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sullifr01.html	https://www.hockey-reference.com/players/s/sullifr01.html	Frank Taylor Sullivan	June 16, 1929	D		Right	180.0	80.0	8.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.3	2.0	NaN	0.0
./scraped/players/sullimi02.html	https://www.hockey-reference.com/players/s/sullimi02.html	Mike Sullivan	September 14, 1984	C	Los Angeles	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sullimi01.html	https://www.hockey-reference.com/players/s/sullimi01.html	Michael Barry Sullivan	February 27, 1968	C	NY Rangers	Left	188.0	92.0	709.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.0	82.0	136.0	-105.0	-2.0	203.0	711.0	11.0
./scraped/players/sullipe01.html	https://www.hockey-reference.com/players/s/sullipe01.html	Peter Gerald Sullivan	July 25, 1951	C	Montreal	Right	175.0	74.0	126.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.0	54.0	82.0	-62.0	4.1	40.0	208.0	3.0
./scraped/players/sullire01.html	https://www.hockey-reference.com/players/s/sullire01.html	George James Sullivan	December 24, 1929	C		Left	180.0	70.0	557.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.0	239.0	346.0	-28.0	27.1	437.0	343.0	14.0
./scraped/players/sullise01.html	https://www.hockey-reference.com/players/s/sullise01.html	Sean Sullivan	March 29, 1984	D	Phoenix	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sullist01.html	https://www.hockey-reference.com/players/s/sullist01.html	Stephen H. Sullivan	July 6, 1974	RW	New Jersey	Right	175.0	74.0	1011.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	290.0	457.0	747.0	93.0	81.3	587.0	2129.0	52.0
./scraped/players/sulzeal01.html	https://www.hockey-reference.com/players/s/sulzeal01.html	Alexander Sulzer	May 30, 1984	D	Nashville	Left	185.0	92.0	131.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.0	15.0	22.0	4.0	6.2	44.0	121.0	1.0
./scraped/players/summara01.html	https://www.hockey-reference.com/players/s/summara01.html	Raimo Summanen	March 2, 1962	LW	Edmonton	Left	180.0	83.0	151.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.0	40.0	76.0	6.0	3.1	35.0	175.0	4.0
./scraped/players/summebi01.html	https://www.hockey-reference.com/players/s/summebi01.html	William Arthur Summerhill	July 9, 1913	RW		Right	175.0	77.0	72.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.0	17.0	31.0	NaN	1.7	70.0	NaN	1.0
./scraped/players/summech01.html	https://www.hockey-reference.com/players/s/summech01.html	Chris Summers	February 5, 1988	D	Phoenix	Left	188.0	93.0	70.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0	7.0	9.0	-24.0	0.1	51.0	52.0	0.0
./scraped/players/summeke01.html	https://www.hockey-reference.com/players/s/summeke01.html	Kelly Summers	April 29, 1996	D	Ottawa	Right	185.0	86.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sundto01.html	https://www.hockey-reference.com/players/s/sundto01.html	Tony Sund	August 4, 1995	D		Left	190.0	83.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sundbni01.html	https://www.hockey-reference.com/players/s/sundbni01.html	Niklas Sundblad	January 3, 1973	RW	Calgary	Right	185.0	90.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	-0.1	0.0	3.0	0.0
./scraped/players/sundhke01.html	https://www.hockey-reference.com/players/s/sundhke01.html	Kevin Sundher	January 18, 1992	C	Buffalo	Left	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sundian01.html	https://www.hockey-reference.com/players/s/sundian01.html	Andreas Sundin	March 15, 1984	LW	Detroit	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sundima01.html	https://www.hockey-reference.com/players/s/sundima01.html	Mats Johan Sundin	February 13, 1971	C	Quebec	Right	196.0	104.0	1346.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	564.0	785.0	1349.0	73.0	144.4	1093.0	4015.0	96.0
./scraped/players/sundiro01.html	https://www.hockey-reference.com/players/s/sundiro01.html	Ronnie Sundin	October 3, 1970	D	NY Rangers	Left	185.0	99.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
./scraped/players/sundqos01.html	https://www.hockey-reference.com/players/s/sundqos01.html	Oskar Sundqvist	March 23, 1994	C	Pittsburgh	Right	190.0	95.0	493.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.0	102.0	164.0	-22.0	10.9	205.0	572.0	5.0
./scraped/players/sundsal01.html	https://www.hockey-reference.com/players/s/sundsal01.html	Alexander Sundstrom	March 14, 1987	C	New Jersey	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sundsjo01.html	https://www.hockey-reference.com/players/s/sundsjo01.html	Johan Sundstrom	September 21, 1992	C	NY Islanders	""	188.0	88.0	11.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	1.0	1.0	0.0	-0.1	6.0	13.0	0.0
./scraped/players/sundsni01.html	https://www.hockey-reference.com/players/s/sundsni01.html	Niklas SundstrÃ	June 6, 1975	RW	NY Rangers	Left	183.0	86.0	750.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.0	232.0	349.0	45.0	29.0	256.0	882.0	17.0
./scraped/players/sundspa01.html	https://www.hockey-reference.com/players/s/sundspa01.html	Patrik SundstrÃ	December 14, 1961	C	Vancouver	Left	185.0	90.0	679.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	219.0	369.0	588.0	-24.0	41.3	349.0	1388.0	19.0
./scraped/players/sundspe01.html	https://www.hockey-reference.com/players/s/sundspe01.html	Peter SundstrÃ	December 14, 1961	LW	NY Rangers	Left	183.0	81.0	338.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.0	83.0	144.0	-24.0	5.3	122.0	516.0	8.0
./scraped/players/sundsal02.html	https://www.hockey-reference.com/players/s/sundsal02.html	Albin Sundsvik	April 27, 2001	C	Anaheim	Left	188.0	84.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sunieay01.html	https://www.hockey-reference.com/players/s/sunieay01.html	Aydar Suniev	November 16, 2004	LW	Calgary	Left	188.0	89.0	1.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	2.0	0.1	0.0	1.0	0.0
./scraped/players/suomean01.html	https://www.hockey-reference.com/players/s/suomean01.html	Antti Suomela	March 17, 1994	C		Left	183.0	81.0	51.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.0	11.0	15.0	5.0	1.2	8.0	64.0	0.0
./scraped/players/suomial01.html	https://www.hockey-reference.com/players/s/suomial01.html	Albert William Suomi	October 29, 1913	LW		Left	178.0	77.0	5.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	-0.2	0.0	NaN	0.0
./scraped/players/surmada01.html	https://www.hockey-reference.com/players/s/surmada01.html	Damian Surma	January 22, 1981	C	Carolina	Left	178.0	90.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0	1.0	2.0	1.0	0.3	0.0	1.0	0.0
./scraped/players/surovto01.html	https://www.hockey-reference.com/players/s/surovto01.html	TomÃ	September 24, 1981	C	Pittsburgh	Left	185.0	92.0	126.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.0	32.0	59.0	-21.0	5.2	71.0	266.0	4.0
./scraped/players/sushima01.html	https://www.hockey-reference.com/players/s/sushima01.html	Maxim Sushinsky	July 1, 1974	RW	Minnesota	Left	173.0	74.0	30.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.0	4.0	11.0	-7.0	1.0	29.0	62.0	0.0
./scraped/players/sushkma01.html	https://www.hockey-reference.com/players/s/sushkma01.html	Maksim Sushko	February 10, 1999	RW	Philadelphia	Left	180.0	95.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	-1.0	-0.1	0.0	0.0	0.0
./scraped/players/sustran01.html	https://www.hockey-reference.com/players/s/sustran01.html	Andrej Å	November 29, 1990	D		Right	201.0	98.0	361.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.0	58.0	69.0	-7.0	12.7	163.0	333.0	2.0
./scraped/players/susuyni01.html	https://www.hockey-reference.com/players/s/susuyni01.html	Nikita Susuyev	February 6, 2005	RW	St. Louis	Left	183.0	78.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/sutchgr01.html	https://www.hockey-reference.com/players/s/sutchgr01.html	Gregg Sutch	February 9, 1992	RW	Buffalo	""	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
./scraped/players/suterga01.html	https://www.hockey-reference.com/players/s/suterga01.html	Gary Lee Suter	June 24, 1964	D	Calgary	Left	183.0	97.0	1145.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	203.0	641.0	844.0	126.0	121.6	1349.0	3091.0	18.0
./scraped/players/suterpi01.html	https://www.hockey-reference.com/players/s/suterpi01.html	Pius Suter	May 24, 1996	F		Left	180.0	78.0	369.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.0	81.0	165.0	3.0	15.2	78.0	638.0	13.0
./scraped/players/suterry01.html	https://www.hockey-reference.com/players/s/suterry01.html	Ryan Suter	January 21, 1985	D	Nashville	Left	185.0	91.0	1526.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.0	589.0	696.0	127.0	132.2	785.0	2425.0	20.0
./scraped/players/suthebr01.html	https://www.hockey-reference.com/players/s/suthebr01.html	Brian Sutherby	March 1, 1982	C	Washington	Left	188.0	94.0	460.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.0	49.0	90.0	-32.0	3.3	533.0	434.0	0.0
./scraped/players/suthebi01.html	https://www.hockey-reference.com/players/s/suthebi01.html	William Fraser Sutherland	November 10, 1934	C		Left	178.0	72.0	250.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.0	58.0	128.0	6.0	11.4	99.0	393.0	9.0
./scraped/players/suthema01.html	https://www.hockey-reference.com/players/s/suthema01.html	Ronald Maxwell Sutherland	February 8, 1907	LW		Left	178.0	74.0	2.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	0.0	NaN	0.1	0.0	NaN	0.0
